,Method,beta_factor,field_gradient,mean_mag,init
0,block_mf,0.3831186849557287,10.0,0.025416589124007502,rand
0,block_mf,0.3831186849557287,10.0,0.02541655689067572,rand
0,block_mf,0.3831186849557287,10.0,0.02541615553291822,rand
0,block_mf,0.3831186849557287,10.0,0.025416397367197162,rand
0,block_mf,0.3831186849557287,10.0,0.02541652024025365,rand
0,block_mf,0.3831186849557287,10.0,0.02541680558653288,rand
0,block_mf,0.3831186849557287,10.0,0.025416766269707552,rand
0,block_mf,0.3831186849557287,10.0,0.025416494377754503,rand
0,block_mf,0.3831186849557287,10.0,0.025416432047817274,rand
0,block_mf,0.3831186849557287,10.0,0.025416968718174057,rand
0,block_mf,0.3831186849557287,10.0,0.025416602705759503,rand
0,block_mf,0.3831186849557287,10.0,0.025417170295392293,rand
0,block_mf,0.3831186849557287,10.0,0.025416574952086744,rand
0,block_mf,0.3831186849557287,10.0,0.025416370257925446,rand
0,block_mf,0.3831186849557287,10.0,0.025416498487724336,rand
0,block_mf,0.3831186849557287,10.0,0.025416540485748637,rand
0,block_mf,0.3831186849557287,10.0,0.025416506778863687,rand
0,block_mf,0.3831186849557287,10.0,0.025417046518711683,rand
0,block_mf,0.3831186849557287,10.0,0.025416746636250417,rand
0,block_mf,0.3831186849557287,10.0,0.025416310413602625,rand
0,block_mf,0.3831186849557287,10.0,0.025416812015053608,rand
0,block_mf,0.3831186849557287,10.0,0.02541641469730089,rand
0,block_mf,0.3831186849557287,10.0,0.025416764419821172,rand
0,block_mf,0.3831186849557287,10.0,0.025416192554244706,rand
0,block_mf,0.3831186849557287,10.0,0.025416723354571232,rand
0,block_mf,0.3831186849557287,10.0,0.02541633319115041,rand
0,block_mf,0.3831186849557287,10.0,0.025416279663249396,rand
0,block_mf,0.3831186849557287,10.0,0.02541619632206527,rand
0,block_mf,0.3831186849557287,10.0,0.02541636258298982,rand
0,block_mf,0.3831186849557287,10.0,0.025416717701656027,rand
0,block_mf,0.3831186849557287,10.0,0.025417091148090615,rand
0,block_mf,0.3831186849557287,10.0,0.02541638452307658,rand
0,block_mf,0.3831186849557287,10.0,0.02541665709484107,rand
0,block_mf,0.3831186849557287,10.0,0.025416497977215638,rand
0,MC_simulations,0.3831186849557287,10.0,0.016535271448854034,+VE
0,MC_simulations,0.3831186849557287,10.0,0.03573971333919275,-VE
0,full_mf,0.5011872336272722,10.0,0.034068916717095665,+VE
0,full_mf,0.5011872336272722,10.0,0.03406631639876141,-VE
0,block_mf,0.5011872336272722,10.0,0.0332366373461716,rand
0,block_mf,0.5011872336272722,10.0,0.033235503252962956,rand
0,block_mf,0.5011872336272722,10.0,0.033235970718959784,rand
0,block_mf,0.5011872336272722,10.0,0.033235782334930734,rand
0,block_mf,0.5011872336272722,10.0,0.03323579516389312,rand
0,block_mf,0.5011872336272722,10.0,0.03323580901131899,rand
0,block_mf,0.5011872336272722,10.0,0.03323550292158599,rand
0,block_mf,0.5011872336272722,10.0,0.03323532834906629,rand
0,block_mf,0.5011872336272722,10.0,0.0332363634867143,rand
0,block_mf,0.5011872336272722,10.0,0.0332363799253978,rand
0,block_mf,0.5011872336272722,10.0,0.03323586040103293,rand
0,block_mf,0.5011872336272722,10.0,0.03323557415835479,rand
0,block_mf,0.5011872336272722,10.0,0.03323584922272915,rand
0,block_mf,0.5011872336272722,10.0,0.03323546172535013,rand
0,block_mf,0.5011872336272722,10.0,0.03323628351813431,rand
0,block_mf,0.5011872336272722,10.0,0.03323536006458059,rand
0,block_mf,0.5011872336272722,10.0,0.033236712044595045,rand
0,block_mf,0.5011872336272722,10.0,0.03323580214455443,rand
0,block_mf,0.5011872336272722,10.0,0.033235910976004535,rand
0,block_mf,0.5011872336272722,10.0,0.03322986092982771,rand
0,block_mf,0.5011872336272722,10.0,0.03323577068495734,rand
0,block_mf,0.5011872336272722,10.0,0.033235996496162844,rand
0,block_mf,0.5011872336272722,10.0,0.03323754790997227,rand
0,block_mf,0.5011872336272722,10.0,0.03323543529344931,rand
0,block_mf,0.5011872336272722,10.0,0.03323662578576511,rand
0,block_mf,0.5011872336272722,10.0,0.03323680169856531,rand
0,block_mf,0.5011872336272722,10.0,0.03323554418251216,rand
0,block_mf,0.5011872336272722,10.0,0.033235393674192495,rand
0,block_mf,0.5011872336272722,10.0,0.03323576183501587,rand
0,block_mf,0.5011872336272722,10.0,0.0332354278166223,rand
0,block_mf,0.5011872336272722,10.0,0.03323615243924988,rand
0,block_mf,0.5011872336272722,10.0,0.0332352069469773,rand
0,block_mf,0.5011872336272722,10.0,0.03323538925348082,rand
0,block_mf,0.5011872336272722,10.0,0.03323564180082169,rand
0,block_mf,0.5011872336272722,10.0,0.0332353073330048,rand
0,block_mf,0.5011872336272722,10.0,0.03323585594640146,rand
0,block_mf,0.5011872336272722,10.0,0.033235165698775125,rand
0,block_mf,0.5011872336272722,10.0,0.033235994479289294,rand
0,block_mf,0.5011872336272722,10.0,0.033235870967343,rand
0,block_mf,0.5011872336272722,10.0,0.033235666591712794,rand
0,block_mf,0.5011872336272722,10.0,0.033235565608036366,rand
0,block_mf,0.5011872336272722,10.0,0.0332352129090344,rand
0,block_mf,0.5011872336272722,10.0,0.03319533298539904,rand
0,block_mf,0.5011872336272722,10.0,0.033235575617153394,rand
0,block_mf,0.5011872336272722,10.0,0.03323550863215781,rand
0,block_mf,0.5011872336272722,10.0,0.033235655050069667,rand
0,block_mf,0.5011872336272722,10.0,0.03323556801439534,rand
0,block_mf,0.5011872336272722,10.0,0.0332321593685425,rand
0,block_mf,0.5011872336272722,10.0,0.03323580209141396,rand
0,block_mf,0.5011872336272722,10.0,0.033235837447410564,rand
0,block_mf,0.5011872336272722,10.0,0.03323553628093645,rand
0,block_mf,0.5011872336272722,10.0,0.03323609965601746,rand
0,block_mf,0.5011872336272722,10.0,0.033234919965479934,rand
0,block_mf,0.5011872336272722,10.0,0.03323501803744115,rand
0,block_mf,0.5011872336272722,10.0,0.0332351552490084,rand
0,block_mf,0.5011872336272722,10.0,0.03323578892186348,rand
0,block_mf,0.5011872336272722,10.0,0.03323604606581053,rand
0,block_mf,0.5011872336272722,10.0,0.03323590477873357,rand
0,block_mf,0.5011872336272722,10.0,0.03323128090610877,rand
0,block_mf,0.5011872336272722,10.0,0.03323561684925651,rand
0,block_mf,0.5011872336272722,10.0,0.03323616669351064,rand
0,block_mf,0.5011872336272722,10.0,0.033235900653240294,rand
0,block_mf,0.5011872336272722,10.0,0.03323555296445901,rand
0,block_mf,0.5011872336272722,10.0,0.0332350771247404,rand
0,block_mf,0.5011872336272722,10.0,0.03323577715534536,rand
0,block_mf,0.5011872336272722,10.0,0.03323547647507073,rand
0,block_mf,0.5011872336272722,10.0,0.033235854847845595,rand
0,block_mf,0.5011872336272722,10.0,0.03323577606395985,rand
0,block_mf,0.5011872336272722,10.0,0.03323555169844902,rand
0,block_mf,0.5011872336272722,10.0,0.03323598223097731,rand
0,block_mf,0.5011872336272722,10.0,0.03323518113812187,rand
0,block_mf,0.5011872336272722,10.0,0.03323548539609614,rand
0,block_mf,0.5011872336272722,10.0,0.03323584476600096,rand
0,block_mf,0.5011872336272722,10.0,0.03323653703968606,rand
0,block_mf,0.5011872336272722,10.0,0.03323593304882045,rand
0,block_mf,0.5011872336272722,10.0,0.03323759349291287,rand
0,block_mf,0.5011872336272722,10.0,0.033235873951103875,rand
0,block_mf,0.5011872336272722,10.0,0.03323586063796966,rand
0,block_mf,0.5011872336272722,10.0,0.03323545675448702,rand
0,block_mf,0.5011872336272722,10.0,0.03323577376529905,rand
0,block_mf,0.5011872336272722,10.0,0.03323550322926971,rand
0,block_mf,0.5011872336272722,10.0,0.03323581634913812,rand
0,block_mf,0.5011872336272722,10.0,0.03323585070270336,rand
0,block_mf,0.5011872336272722,10.0,0.03323641204626516,rand
0,block_mf,0.5011872336272722,10.0,0.03323556597318876,rand
0,block_mf,0.5011872336272722,10.0,0.033235633056689216,rand
0,block_mf,0.5011872336272722,10.0,0.03323519371898702,rand
0,block_mf,0.5011872336272722,10.0,0.033235922443100474,rand
0,block_mf,0.5011872336272722,10.0,0.033235291185395886,rand
0,block_mf,0.5011872336272722,10.0,0.033235401844143454,rand
0,block_mf,0.5011872336272722,10.0,0.03323585202563892,rand
0,block_mf,0.5011872336272722,10.0,0.033235243978413535,rand
0,block_mf,0.5011872336272722,10.0,0.0332358208642485,rand
0,block_mf,0.5011872336272722,10.0,0.03323518790214069,rand
0,block_mf,0.5011872336272722,10.0,0.03323642371873624,rand
0,block_mf,0.5011872336272722,10.0,0.03323536954880614,rand
0,block_mf,0.5011872336272722,10.0,0.033235821279374266,rand
0,block_mf,0.5011872336272722,10.0,0.033235377854359045,rand
0,block_mf,0.5011872336272722,10.0,0.03323584501858441,rand
0,block_mf,0.5011872336272722,10.0,0.03323584020343376,rand
0,MC_simulations,0.5011872336272722,10.0,0.032695260631465085,+VE
0,MC_simulations,0.5011872336272722,10.0,0.028624568994658914,-VE
0,full_mf,0.6556418494179787,10.0,0.045041338264733534,+VE
0,full_mf,0.6556418494179787,10.0,0.04503233309108458,-VE
0,block_mf,0.6556418494179787,10.0,0.04318455766869583,rand
0,block_mf,0.6556418494179787,10.0,0.04318554020538601,rand
0,block_mf,0.6556418494179787,10.0,0.0431858220967581,rand
0,block_mf,0.6556418494179787,10.0,0.0431848420392633,rand
0,block_mf,0.6556418494179787,10.0,0.043185477249848864,rand
0,block_mf,0.6556418494179787,10.0,0.04318448489285796,rand
0,block_mf,0.6556418494179787,10.0,0.04318412220807684,rand
0,block_mf,0.6556418494179787,10.0,0.043184941432758216,rand
0,block_mf,0.6556418494179787,10.0,0.04318425428159186,rand
0,block_mf,0.6556418494179787,10.0,0.04318347806570158,rand
0,block_mf,0.6556418494179787,10.0,0.04318637387741458,rand
0,block_mf,0.6556418494179787,10.0,0.0431846243027969,rand
0,block_mf,0.6556418494179787,10.0,0.043184313882860995,rand
0,block_mf,0.6556418494179787,10.0,0.04318359483808564,rand
0,block_mf,0.6556418494179787,10.0,0.0431848927843638,rand
0,block_mf,0.6556418494179787,10.0,0.043172794841538506,rand
0,block_mf,0.6556418494179787,10.0,0.04318538682076375,rand
0,block_mf,0.6556418494179787,10.0,0.043183993661669036,rand
0,block_mf,0.6556418494179787,10.0,0.043184735107894986,rand
0,block_mf,0.6556418494179787,10.0,0.043185372421785655,rand
0,block_mf,0.6556418494179787,10.0,0.04318463407695335,rand
0,block_mf,0.6556418494179787,10.0,0.0431852656730627,rand
0,block_mf,0.6556418494179787,10.0,0.04318480422084092,rand
0,block_mf,0.6556418494179787,10.0,0.04318331759959757,rand
0,block_mf,0.6556418494179787,10.0,0.04318427709376536,rand
0,block_mf,0.6556418494179787,10.0,0.04318294133020132,rand
0,block_mf,0.6556418494179787,10.0,0.043184073602286974,rand
0,block_mf,0.6556418494179787,10.0,0.04318545358241435,rand
0,block_mf,0.6556418494179787,10.0,0.04318413556357046,rand
0,block_mf,0.6556418494179787,10.0,0.043184351223468205,rand
0,block_mf,0.6556418494179787,10.0,0.04317431317041975,rand
0,block_mf,0.6556418494179787,10.0,0.04318396892362131,rand
0,block_mf,0.6556418494179787,10.0,0.04318427300143684,rand
0,block_mf,0.6556418494179787,10.0,0.04318522083189233,rand
0,block_mf,0.6556418494179787,10.0,0.04318531184809459,rand
0,block_mf,0.6556418494179787,10.0,0.04318421737812384,rand
0,block_mf,0.6556418494179787,10.0,0.04318440850131862,rand
0,block_mf,0.6556418494179787,10.0,0.04318520053344694,rand
0,block_mf,0.6556418494179787,10.0,0.043184629624265176,rand
0,block_mf,0.6556418494179787,10.0,0.043184870668713245,rand
0,block_mf,0.6556418494179787,10.0,0.043184633723948956,rand
0,block_mf,0.6556418494179787,10.0,0.04318481911681288,rand
0,block_mf,0.6556418494179787,10.0,0.04318502943614138,rand
0,block_mf,0.6556418494179787,10.0,0.043184329737379415,rand
0,block_mf,0.6556418494179787,10.0,0.043184645603650505,rand
0,block_mf,0.6556418494179787,10.0,0.04318525573011227,rand
0,block_mf,0.6556418494179787,10.0,0.04318463064236762,rand
0,block_mf,0.6556418494179787,10.0,0.043183965762528906,rand
0,block_mf,0.6556418494179787,10.0,0.043184777338755156,rand
0,block_mf,0.6556418494179787,10.0,0.043184623826077226,rand
0,block_mf,0.6556418494179787,10.0,0.04318511282529633,rand
0,block_mf,0.6556418494179787,10.0,0.04318514430666579,rand
0,block_mf,0.6556418494179787,10.0,0.04318431161790741,rand
0,block_mf,0.6556418494179787,10.0,0.04318462247295425,rand
0,block_mf,0.6556418494179787,10.0,0.043184770649878176,rand
0,block_mf,0.6556418494179787,10.0,0.04318294011380433,rand
0,block_mf,0.6556418494179787,10.0,0.04318495128048164,rand
0,block_mf,0.6556418494179787,10.0,0.04318427630511407,rand
0,block_mf,0.6556418494179787,10.0,0.043184062520523286,rand
0,block_mf,0.6556418494179787,10.0,0.04318485546565065,rand
0,block_mf,0.6556418494179787,10.0,0.043184846812999444,rand
0,block_mf,0.6556418494179787,10.0,0.04318547001520482,rand
0,block_mf,0.6556418494179787,10.0,0.04318377986222228,rand
0,block_mf,0.6556418494179787,10.0,0.043184745639176604,rand
0,block_mf,0.6556418494179787,10.0,0.04318547976054725,rand
0,block_mf,0.6556418494179787,10.0,0.043185594561819016,rand
0,block_mf,0.6556418494179787,10.0,0.043183478301475724,rand
0,block_mf,0.6556418494179787,10.0,0.04318369447953059,rand
0,block_mf,0.6556418494179787,10.0,0.04318540871343395,rand
0,block_mf,0.6556418494179787,10.0,0.04318510399401277,rand
0,block_mf,0.6556418494179787,10.0,0.04318390469797323,rand
0,block_mf,0.6556418494179787,10.0,0.04318512460002417,rand
0,block_mf,0.6556418494179787,10.0,0.04318520131050815,rand
0,block_mf,0.6556418494179787,10.0,0.043184078649798174,rand
0,block_mf,0.6556418494179787,10.0,0.043184139761813956,rand
0,block_mf,0.6556418494179787,10.0,0.04318555232407357,rand
0,block_mf,0.6556418494179787,10.0,0.04318395133417885,rand
0,block_mf,0.6556418494179787,10.0,0.043185412838039096,rand
0,block_mf,0.6556418494179787,10.0,0.043184222193863336,rand
0,block_mf,0.6556418494179787,10.0,0.04318402235722528,rand
0,block_mf,0.6556418494179787,10.0,0.04318528735116452,rand
0,block_mf,0.6556418494179787,10.0,0.04318461367079977,rand
0,block_mf,0.6556418494179787,10.0,0.04318460886853695,rand
0,block_mf,0.6556418494179787,10.0,0.04318538646465449,rand
0,block_mf,0.6556418494179787,10.0,0.04318353637192185,rand
0,block_mf,0.6556418494179787,10.0,0.04318516627561161,rand
0,block_mf,0.6556418494179787,10.0,0.04318373843243811,rand
0,block_mf,0.6556418494179787,10.0,0.04318437138615855,rand
0,block_mf,0.6556418494179787,10.0,0.04318468059776371,rand
0,block_mf,0.6556418494179787,10.0,0.043183232830314104,rand
0,block_mf,0.6556418494179787,10.0,0.043184263832277685,rand
0,block_mf,0.6556418494179787,10.0,0.04318479708920276,rand
0,block_mf,0.6556418494179787,10.0,0.043185041091574526,rand
0,block_mf,0.6556418494179787,10.0,0.0431839549906031,rand
0,block_mf,0.6556418494179787,10.0,0.043184603814487715,rand
0,block_mf,0.6556418494179787,10.0,0.0431836429734909,rand
0,block_mf,0.6556418494179787,10.0,0.0431854159427825,rand
0,block_mf,0.6556418494179787,10.0,0.043183964892706844,rand
0,block_mf,0.6556418494179787,10.0,0.043184655286873215,rand
0,block_mf,0.6556418494179787,10.0,0.04318202719576749,rand
0,MC_simulations,0.6556418494179787,10.0,0.05003524440538166,+VE
0,MC_simulations,0.6556418494179787,10.0,0.042780123047799344,-VE
0,full_mf,0.8576958985908939,10.0,0.0595701958199733,+VE
0,full_mf,0.8576958985908939,10.0,0.05954157406483408,-VE
0,block_mf,0.8576958985908939,10.0,0.055290056171210994,rand
0,block_mf,0.8576958985908939,10.0,0.055290022971584585,rand
0,block_mf,0.8576958985908939,10.0,0.055288962068380014,rand
0,block_mf,0.8576958985908939,10.0,0.05528707774710394,rand
0,block_mf,0.8576958985908939,10.0,0.055288397729843994,rand
0,block_mf,0.8576958985908939,10.0,0.05529023041825214,rand
0,block_mf,0.8576958985908939,10.0,0.055285809397830045,rand
0,block_mf,0.8576958985908939,10.0,0.055288316909596694,rand
0,block_mf,0.8576958985908939,10.0,0.05528689190624344,rand
0,block_mf,0.8576958985908939,10.0,0.055291571996979046,rand
0,block_mf,0.8576958985908939,10.0,0.055288724091066735,rand
0,block_mf,0.8576958985908939,10.0,0.055290617827631304,rand
0,block_mf,0.8576958985908939,10.0,0.05528908554536588,rand
0,block_mf,0.8576958985908939,10.0,0.055290928257836124,rand
0,block_mf,0.8576958985908939,10.0,0.05528963189642299,rand
0,block_mf,0.8576958985908939,10.0,0.05528987697640426,rand
0,block_mf,0.8576958985908939,10.0,0.055289644168207926,rand
0,block_mf,0.8576958985908939,10.0,0.05528858966754384,rand
0,block_mf,0.8576958985908939,10.0,0.05529002884216485,rand
0,block_mf,0.8576958985908939,10.0,0.055290253515897864,rand
0,block_mf,0.8576958985908939,10.0,0.055289964963247375,rand
0,block_mf,0.8576958985908939,10.0,0.05528905012648913,rand
0,block_mf,0.8576958985908939,10.0,0.05528989462167001,rand
0,block_mf,0.8576958985908939,10.0,0.05529096700300853,rand
0,block_mf,0.8576958985908939,10.0,0.055289903804363535,rand
0,block_mf,0.8576958985908939,10.0,0.055289007473018,rand
0,block_mf,0.8576958985908939,10.0,0.05528993183048623,rand
0,block_mf,0.8576958985908939,10.0,0.055289902330895965,rand
0,block_mf,0.8576958985908939,10.0,0.05528988945943998,rand
0,block_mf,0.8576958985908939,10.0,0.05528982366701989,rand
0,block_mf,0.8576958985908939,10.0,0.05528836560835245,rand
0,block_mf,0.8576958985908939,10.0,0.05528749843915998,rand
0,block_mf,0.8576958985908939,10.0,0.05528960096863862,rand
0,block_mf,0.8576958985908939,10.0,0.05529021546707853,rand
0,block_mf,0.8576958985908939,10.0,0.05528908719922083,rand
0,block_mf,0.8576958985908939,10.0,0.05528795929549522,rand
0,block_mf,0.8576958985908939,10.0,0.055290059279961876,rand
0,block_mf,0.8576958985908939,10.0,0.05529028578363741,rand
0,block_mf,0.8576958985908939,10.0,0.055279744805765134,rand
0,block_mf,0.8576958985908939,10.0,0.055289916938086714,rand
0,block_mf,0.8576958985908939,10.0,0.0552889580273527,rand
0,block_mf,0.8576958985908939,10.0,0.05528863494647548,rand
0,block_mf,0.8576958985908939,10.0,0.05528880383017314,rand
0,block_mf,0.8576958985908939,10.0,0.05528976179135124,rand
0,block_mf,0.8576958985908939,10.0,0.05529065355062028,rand
0,block_mf,0.8576958985908939,10.0,0.055290766793729615,rand
0,block_mf,0.8576958985908939,10.0,0.0552903401548801,rand
0,block_mf,0.8576958985908939,10.0,0.055290202860638446,rand
0,block_mf,0.8576958985908939,10.0,0.055289007579082186,rand
0,block_mf,0.8576958985908939,10.0,0.055294962175459955,rand
0,block_mf,0.8576958985908939,10.0,0.05529075753978335,rand
0,block_mf,0.8576958985908939,10.0,0.055288993363987196,rand
0,block_mf,0.8576958985908939,10.0,0.05528986970779602,rand
0,block_mf,0.8576958985908939,10.0,0.05529106731878626,rand
0,block_mf,0.8576958985908939,10.0,0.05528881275584307,rand
0,block_mf,0.8576958985908939,10.0,0.05529054352501336,rand
0,block_mf,0.8576958985908939,10.0,0.05528859496307829,rand
0,block_mf,0.8576958985908939,10.0,0.055288632478099876,rand
0,block_mf,0.8576958985908939,10.0,0.055289747032255684,rand
0,block_mf,0.8576958985908939,10.0,0.0552885075461044,rand
0,block_mf,0.8576958985908939,10.0,0.055288885155907276,rand
0,block_mf,0.8576958985908939,10.0,0.055289772040165136,rand
0,block_mf,0.8576958985908939,10.0,0.055290449598986526,rand
0,block_mf,0.8576958985908939,10.0,0.05529023447490199,rand
0,block_mf,0.8576958985908939,10.0,0.05529072256954661,rand
0,block_mf,0.8576958985908939,10.0,0.05529035082826278,rand
0,block_mf,0.8576958985908939,10.0,0.055290147701214265,rand
0,block_mf,0.8576958985908939,10.0,0.05528988603166678,rand
0,block_mf,0.8576958985908939,10.0,0.05528919614606837,rand
0,block_mf,0.8576958985908939,10.0,0.05529014346338626,rand
0,block_mf,0.8576958985908939,10.0,0.05528711130094267,rand
0,block_mf,0.8576958985908939,10.0,0.05528941777157017,rand
0,block_mf,0.8576958985908939,10.0,0.05528846390573512,rand
0,block_mf,0.8576958985908939,10.0,0.05528915389301672,rand
0,block_mf,0.8576958985908939,10.0,0.05528917406291391,rand
0,block_mf,0.8576958985908939,10.0,0.05527035218297261,rand
0,block_mf,0.8576958985908939,10.0,0.055290165746382326,rand
0,block_mf,0.8576958985908939,10.0,0.055285490910181256,rand
0,block_mf,0.8576958985908939,10.0,0.055291006637066986,rand
0,block_mf,0.8576958985908939,10.0,0.055289247297993796,rand
0,block_mf,0.8576958985908939,10.0,0.05529030005150527,rand
0,block_mf,0.8576958985908939,10.0,0.055288316945208325,rand
0,block_mf,0.8576958985908939,10.0,0.055290423346089836,rand
0,block_mf,0.8576958985908939,10.0,0.05529020811199631,rand
0,block_mf,0.8576958985908939,10.0,0.055290147647483835,rand
0,block_mf,0.8576958985908939,10.0,0.05529025191069848,rand
0,block_mf,0.8576958985908939,10.0,0.05528900240632069,rand
0,block_mf,0.8576958985908939,10.0,0.055290296085767784,rand
0,block_mf,0.8576958985908939,10.0,0.055289179285506695,rand
0,block_mf,0.8576958985908939,10.0,0.05528834716439803,rand
0,block_mf,0.8576958985908939,10.0,0.05528985504661967,rand
0,block_mf,0.8576958985908939,10.0,0.05528882304592819,rand
0,block_mf,0.8576958985908939,10.0,0.05529077287205569,rand
0,block_mf,0.8576958985908939,10.0,0.055289740015343244,rand
0,block_mf,0.8576958985908939,10.0,0.055290429716641123,rand
0,block_mf,0.8576958985908939,10.0,0.0552900371030348,rand
0,block_mf,0.8576958985908939,10.0,0.05528891740304715,rand
0,block_mf,0.8576958985908939,10.0,0.05528981459203289,rand
0,block_mf,0.8576958985908939,10.0,0.05528884852817699,rand
0,block_mf,0.8576958985908939,10.0,0.055289799752924834,rand
0,MC_simulations,0.8576958985908939,10.0,0.060657954161314316,+VE
0,MC_simulations,0.8576958985908939,10.0,0.06950751808532216,-VE
0,full_mf,1.122018454301963,10.0,0.07830857530624027,+VE
0,full_mf,1.122018454301963,10.0,0.07824553196576996,-VE
0,block_mf,1.122018454301963,10.0,0.06846530609369089,rand
0,block_mf,1.122018454301963,10.0,0.06846945609544448,rand
0,block_mf,1.122018454301963,10.0,0.06846626937228739,rand
0,block_mf,1.122018454301963,10.0,0.06846437890575223,rand
0,block_mf,1.122018454301963,10.0,0.0684682089146291,rand
0,block_mf,1.122018454301963,10.0,0.06846765839882826,rand
0,block_mf,1.122018454301963,10.0,0.0684663515296272,rand
0,block_mf,1.122018454301963,10.0,0.0684789554089416,rand
0,block_mf,1.122018454301963,10.0,0.06846228138574952,rand
0,block_mf,1.122018454301963,10.0,0.06846846268716361,rand
0,block_mf,1.122018454301963,10.0,0.06846865251929016,rand
0,block_mf,1.122018454301963,10.0,0.0684690051760678,rand
0,block_mf,1.122018454301963,10.0,0.06846493449627948,rand
0,block_mf,1.122018454301963,10.0,0.06846789843824941,rand
0,block_mf,1.122018454301963,10.0,0.06846848815708258,rand
0,block_mf,1.122018454301963,10.0,0.06846846474180833,rand
0,block_mf,1.122018454301963,10.0,0.06846822153749474,rand
0,block_mf,1.122018454301963,10.0,0.06846838125463384,rand
0,block_mf,1.122018454301963,10.0,0.06846837577527952,rand
0,block_mf,1.122018454301963,10.0,0.06846714073009111,rand
0,block_mf,1.122018454301963,10.0,0.0684657074841467,rand
0,block_mf,1.122018454301963,10.0,0.06846637901677248,rand
0,block_mf,1.122018454301963,10.0,0.06831085514447849,rand
0,block_mf,1.122018454301963,10.0,0.06846615369303,rand
0,block_mf,1.122018454301963,10.0,0.06846622761208768,rand
0,block_mf,1.122018454301963,10.0,0.06846776447788203,rand
0,block_mf,1.122018454301963,10.0,0.06846537404436882,rand
0,block_mf,1.122018454301963,10.0,0.06846619138733864,rand
0,block_mf,1.122018454301963,10.0,0.06846803940692052,rand
0,block_mf,1.122018454301963,10.0,0.0684680200529815,rand
0,block_mf,1.122018454301963,10.0,0.0684674616947363,rand
0,block_mf,1.122018454301963,10.0,0.0684687915206257,rand
0,block_mf,1.122018454301963,10.0,0.06846882794342175,rand
0,block_mf,1.122018454301963,10.0,0.0684683029261663,rand
0,block_mf,1.122018454301963,10.0,0.0684680359125876,rand
0,block_mf,1.122018454301963,10.0,0.06846810924946971,rand
0,block_mf,1.122018454301963,10.0,0.06846691999910304,rand
0,block_mf,1.122018454301963,10.0,0.06846829006891114,rand
0,block_mf,1.122018454301963,10.0,0.0684688967355309,rand
0,block_mf,1.122018454301963,10.0,0.06846948845962214,rand
0,block_mf,1.122018454301963,10.0,0.06846848652374969,rand
0,block_mf,1.122018454301963,10.0,0.06846851513809613,rand
0,block_mf,1.122018454301963,10.0,0.06846651676897554,rand
0,block_mf,1.122018454301963,10.0,0.06846892303348102,rand
0,block_mf,1.122018454301963,10.0,0.06846472127186361,rand
0,block_mf,1.122018454301963,10.0,0.06846777300832001,rand
0,block_mf,1.122018454301963,10.0,0.06846615599108696,rand
0,block_mf,1.122018454301963,10.0,0.06846787990300422,rand
0,block_mf,1.122018454301963,10.0,0.06846765071904325,rand
0,block_mf,1.122018454301963,10.0,0.06846734875521499,rand
0,block_mf,1.122018454301963,10.0,0.06846582150918112,rand
0,block_mf,1.122018454301963,10.0,0.06846629193992387,rand
0,block_mf,1.122018454301963,10.0,0.06846852536673201,rand
0,block_mf,1.122018454301963,10.0,0.06846533716436957,rand
0,block_mf,1.122018454301963,10.0,0.0684643896651637,rand
0,block_mf,1.122018454301963,10.0,0.06846767716436118,rand
0,block_mf,1.122018454301963,10.0,0.06846940113866613,rand
0,block_mf,1.122018454301963,10.0,0.06846783155832588,rand
0,block_mf,1.122018454301963,10.0,0.068468734602758,rand
0,block_mf,1.122018454301963,10.0,0.06846823499673228,rand
0,block_mf,1.122018454301963,10.0,0.06846468617728366,rand
0,block_mf,1.122018454301963,10.0,0.06846829803834142,rand
0,block_mf,1.122018454301963,10.0,0.068466203198591,rand
0,block_mf,1.122018454301963,10.0,0.06846771214558839,rand
0,block_mf,1.122018454301963,10.0,0.06846814694893953,rand
0,block_mf,1.122018454301963,10.0,0.06846604541837689,rand
0,block_mf,1.122018454301963,10.0,0.06846883703058775,rand
0,block_mf,1.122018454301963,10.0,0.06846928995359562,rand
0,block_mf,1.122018454301963,10.0,0.06846442202545835,rand
0,block_mf,1.122018454301963,10.0,0.06846748496226533,rand
0,block_mf,1.122018454301963,10.0,0.06846622168725429,rand
0,block_mf,1.122018454301963,10.0,0.06846946482049446,rand
0,block_mf,1.122018454301963,10.0,0.06846834700538217,rand
0,block_mf,1.122018454301963,10.0,0.06846611099840004,rand
0,block_mf,1.122018454301963,10.0,0.06846897781520321,rand
0,block_mf,1.122018454301963,10.0,0.06846833928099631,rand
0,block_mf,1.122018454301963,10.0,0.0684683355769024,rand
0,block_mf,1.122018454301963,10.0,0.06846878683171286,rand
0,block_mf,1.122018454301963,10.0,0.06846768311380239,rand
0,block_mf,1.122018454301963,10.0,0.06846572788670863,rand
0,block_mf,1.122018454301963,10.0,0.06846785695331935,rand
0,block_mf,1.122018454301963,10.0,0.06846556496788953,rand
0,block_mf,1.122018454301963,10.0,0.0684657089302396,rand
0,block_mf,1.122018454301963,10.0,0.06846864451167835,rand
0,block_mf,1.122018454301963,10.0,0.0684685882363598,rand
0,block_mf,1.122018454301963,10.0,0.06846942158999364,rand
0,block_mf,1.122018454301963,10.0,0.06846816296353732,rand
0,block_mf,1.122018454301963,10.0,0.06846877540111794,rand
